Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
047513;Ana da Silva;21/12/2024;603.198,05;N;55200cf6bd534d66;campo com | pipe dentro
047514;Ângela da Silva;20250111;172.122,23;N;a10b716c995af146;campo com | pipe dentro
047515;Ana Ferreira;2020-03-29;983.552,99;N;6110addfe724f8b9;campo com | pipe dentro
047516;Ângela Ferreira;24/07/2023;00000000174906,03;S;1ac2a279eb7fc7dc;"campo com ""aspas"" no meio"
047517;Camões Müller;28/01/2022;931.613,19;N;f894beac55be514c;
047518;Ana da Silva;19/07/2023;212.682,78;S;be37ea27922fb0a8;"campo com ""aspas"" no meio"
047519;Ana Ço-Testé;20/11/2021;00000000906347,04;N;82896c1819109df0;"campo com ""aspas"" no meio"
047520;Ana Assunção;;312.640,77;N;ac5298b84bedff77;sem observação
047521;Luíza da Silva;06/02/2025;None;S;16423cee32f15cdb;"campo com ; ponto-e-vírgula dentro"
047522;João Müller;13/09/2022;752.874,07;S;00396efbb57d05f3;sem observação
047523;João Ferreira;03/09/2020;;S;bd5d0706fe6f0971;"campo com ""aspas"" no meio"
047524;Camões Gonçalves;18/06/2024;797461.15;N;d16bfed5e3969007;sem observação
047525;Maria Assunção;26/02/2022;707.947,72;N;34d3b15b82cf04ee;campo com | pipe dentro
047526;Maria Ço-Testé;2023-07-27;;N;e727bd3b5dde381b;"campo com ; ponto-e-vírgula dentro"
047527;Íris Ço-Testé;14/12/2023;101382.84;N;c41c5e11dede2150;campo com | pipe dentro
047528;João Ferreira;20/02/2020;00000000645779,42;S;3ff28ef163afcb51;campo com | pipe dentro
047529;Maria Assunção;06/03/2024;00000000813242,42;N;b0ce7cc14d6c1024;"campo com ""aspas"" no meio"
047530;Ângela Gonçalves;19/09/2020;259.612,54;N;cae67572311e121e;
047531;José Assunção;;None;N;aa689cdefea154c2;"campo com ; ponto-e-vírgula dentro"
047532;Ana Gonçalves;20240227;None;N;3b73f1463b4c51a5;"campo com ""aspas"" no meio"
047533;Ana da Silva;31/10/2021;00000000450467,03;N;f65f62e2456802fd;sem observação
047534;Camões da Silva;17/02/2025;00000000943383,72;N;5c5c6636257e62bc;"campo com ""aspas"" no meio"
047535;João Gonçalves;23/08/2021;912.924,99;N;1a11de412f6f6a3e;
047536;Antônio Assunção;14/04/2021;;S;dd28df72091416d2;"campo com ; ponto-e-vírgula dentro"
047537;João Müller;20220331;959805.82;S;00be7e7698ce02f3;campo com | pipe dentro
047538;Íris da Silva;25/06/2023;910.060,32;S;103f9fac484df6c5;"campo com ""aspas"" no meio"
047539;Antônio Müller;13/01/2021;648120.46;S;b51a839c28ce8692;"campo com ; ponto-e-vírgula dentro"
047540;Ângela Ferreira;03/01/2020;00000000314138,25;N;6ad64558ea73dd77;
047541;João da Silva;29/04/2025;377562.48;S;5b426f6da9b61724;campo com | pipe dentro
047542;João Ferreira;20200709;NaN;S;aecaffab471d5459;sem observação
047543;Ana Müller;08/06/2023;00000000178309,05;N;59d1d3f99ab53b57;"campo com ; ponto-e-vírgula dentro"
047544;Ângela Assunção;26/11/2023;916.354,88;N;f57ef5f14de522b6;"campo com ; ponto-e-vírgula dentro"
047545;João Sá;2023-09-13;950606.31;N;9491078263ba6f90;
047546;Maria Gonçalves;11/05/2023;;S;f9d1a41d8e64973e;campo com | pipe dentro
047547;Ana Ferreira;15/10/2024;00000000726265,70;N;c46665e3c54098e4;sem observação
047548;Antônio Ferreira;2022-06-18;184491.27;N;2f2c875708d8839d;"campo com ; ponto-e-vírgula dentro"
047549;Maria Müller;20210701;00000000193315,23;S;b962b6f1dafb7419;"campo com ; ponto-e-vírgula dentro"
047550;Antônio Gonçalves;08/09/2022;;S;edbf59b309c86cc0;sem observação
047551;Antônio Assunção;24/06/2024;797.988,32;S;f86a8c3e0a0020f6;campo com | pipe dentro
047552;Antônio Müller;;287.185,54;N;6419e3b94111eaef;"campo com ; ponto-e-vírgula dentro"
047553;Íris Müller;01/10/2023;884868.51;S;8e2613625e414476;"campo com ; ponto-e-vírgula dentro"
047554;Camões Müller;19/09/2022;487.630,07;S;0d356057c916f94b;
047555;Íris Assunção;03/12/2022;00000000593229,62;S;c0beb248fc1b36de;campo com | pipe dentro
047556;Maria Sá;20200118;74.260,47;S;53056d80d0e6997d;sem observação
047557;Luíza Gonçalves;20250610;183.827,68;S;a2a010c967ac1a08;"campo com ""aspas"" no meio"
047558;Íris Ço-Testé;08/11/2024;704.605,89;N;f2a454f203a2fb99;sem observação
047559;Camões Müller;2021-11-06;NaN;S;ca2bc90d849c7008;"campo com ""aspas"" no meio"
047560;José Sá;20221127;712093.86;S;4399bec7b91f35d9;
047561;Íris Müller;22/01/2025;315282.53;S;94307b0a67e2e145;campo com | pipe dentro
047562;João Gonçalves;25/06/2020;645017.39;S;de76cbbafd819bc6;"campo com ""aspas"" no meio"
047563;José Sá;20200911;89.335,05;N;e34540de4586f6a4;campo com | pipe dentro
047564;Maria Ço-Testé;20250423;;N;28d0335be96245bb;"campo com ; ponto-e-vírgula dentro"
047565;Ana Sá;13/03/2022;881.289,61;N;f1958df37f1b999d;"campo com ; ponto-e-vírgula dentro"
047566;Íris Sá;08/05/2022;519.081,31;S;9804f5ccaa618df4;
047567;Antônio Ferreira;20210107;592.408,11;N;07233786932ce661;sem observação
047568;Ângela Sá;30/03/2022;00000000347581,89;N;aee2d1f465995ab6;sem observação
047569;Antônio da Silva;12/05/2025;None;N;df0f98772d7a3912;sem observação
047570;José Sá;13/01/2023;803.267,16;N;688ffc09a77bbce6;campo com | pipe dentro
047571;João Assunção;2021-06-07;00000000898876,14;N;6aa8567209b714ac;"campo com ; ponto-e-vírgula dentro"
047572;Ângela da Silva;20210119;553260.49;S;48d1469c259379ca;"campo com ; ponto-e-vírgula dentro"
047573;Luíza Assunção;2022-11-08;;S;dc7694ae8a8ea720;"campo com ""aspas"" no meio"
047574;Ângela Gonçalves;31/03/2024;00000000122413,76;N;24e24f6183bfa5e9;campo com | pipe dentro
047575;Luíza Ferreira;25/07/2020;858.771,45;N;aa8a37965c36ea27;
047576;Ana Assunção;20220815;731.265,06;N;d6aa7bf8542d407a;"campo com ; ponto-e-vírgula dentro"
047577;Ana Assunção;08/07/2020;760.471,97;S;06291d25eadec6fc;sem observação
047578;Ana Gonçalves;20/08/2023;140.512,41;N;14501b8e7018899c;
047579;Maria da Silva;20241201;188870.19;N;c0bb04c2d2bd8b0c;
047580;Camões Assunção;21/06/2022;612.341,75;N;98f872ee86f1ea5f;"campo com ; ponto-e-vírgula dentro"
047581;Íris Gonçalves;10/10/2020;213589.01;N;847943ec74b1f5ce;
047582;Luíza da Silva;;00000000755065,06;S;55b33abb299ab5ca;campo com | pipe dentro
047583;Antônio Ferreira;11/04/2023;580455.67;N;0bc33e5df890d23f;"campo com ; ponto-e-vírgula dentro"
047584;Ângela Sá;29/11/2023;958.443,57;N;caaeee07cb2de5b7;"campo com ; ponto-e-vírgula dentro"
047585;José Ferreira;18/02/2023;966968.77;N;a18473efbc167224;sem observação
047586;Íris Ço-Testé;02/01/2022;368203.13;N;ac9eb60beb13d2a6;"campo com ; ponto-e-vírgula dentro"
047587;Luíza Gonçalves;07/08/2020;00000000436253,87;S;a5340b18a98d293e;
047588;Camões da Silva;12/10/2021;;N;4a3bcb7f50d2c304;"campo com ""aspas"" no meio"
047589;João Gonçalves;25/07/2023;149.893,97;N;b3fbd106727d47aa;"campo com ; ponto-e-vírgula dentro"
047590;Luíza Ço-Testé;08/10/2023;628458.91;S;81563c50eb386e67;
047591;Ana da Silva;21/02/2022;00000000086160,30;N;647a09f63b7cb042;"campo com ""aspas"" no meio"
047592;Ana Ço-Testé;20/03/2025;875669.60;S;2a51e01fff02e77e;campo com | pipe dentro
047593;Ana Ço-Testé;20200209;902.332,92;S;6708031395a3c12e;
047594;Camões Ço-Testé;24/03/2024;554192.38;S;2e8294e35b8042b3;sem observação
047595;Ana Ço-Testé;10/07/2021;00000000494109,14;N;38fda26762685f77;campo com | pipe dentro
047596;Íris da Silva;06/01/2023;00000000295052,05;S;0b58a58afe12059c;campo com | pipe dentro
047597;João Assunção;31/10/2021;00000000061753,22;N;084b57803271068d;"campo com ; ponto-e-vírgula dentro"
047598;Ângela Ferreira;16/02/2024;00000000375051,63;N;672f77adba85affa;
047599;Camões Ferreira;26/09/2021;798.121,39;N;5fa15cee95c31e08;
047600;Luíza Müller;11/10/2020;318.413,23;S;ec7b41a7fc5c6496;campo com | pipe dentro
047601;Camões Gonçalves;03/03/2025;170930.43;S;fa0dea4172a931be;"campo com ""aspas"" no meio"
047602;Antônio Ferreira;18/02/2024;531713.81;N;0f02bb14266e096c;
047603;Ângela da Silva;20200901;00000000630396,17;S;4b98a76aac54f088;"campo com ; ponto-e-vírgula dentro"
047604;Antônio Assunção;2022-08-22;00000000664713,50;S;39ae5ee44076e2f7;
047605;Ângela da Silva;17/03/2021;93.195,93;S;ad28d4fa334edc3a;"campo com ""aspas"" no meio"
047606;Camões Ferreira;20/07/2023;944.174,79;S;df0e1ff6eeae9a73;sem observação
047607;Íris Sá;12/05/2023;00000000380198,14;N;17b84a79b164dc2a;"campo com ""aspas"" no meio"
047608;Íris Sá;20/02/2020;None;N;f200a48b90e49ada;
047609;Ana Gonçalves;20231211;00000000326462,25;S;5440df6c9e51db8a;"campo com ""aspas"" no meio"
047610;Íris da Silva;25/04/2024;None;N;b67a4389726dc8a6;"campo com ""aspas"" no meio"
047611;Antônio Ço-Testé;20210118;00000000466967,41;S;b391439a0cc24edd;"campo com ; ponto-e-vírgula dentro"
047612;Ana Ço-Testé;28/02/2024;618.259,50;S;bcaabf4ceeb70c17;"campo com ; ponto-e-vírgula dentro"
047613;José Müller;30/10/2023;00000000539165,95;N;dd2181d5e53f554e;"campo com ""aspas"" no meio"
047614;Ana Gonçalves;30/12/2022;873.847,57;N;2aab9e5de89f26ca;
047615;Camões Sá;20240916;726.368,87;N;d269a5ef61c2b449;
047616;Maria Ço-Testé;20220420;333.358,19;S;9d36eedb9ab450db;"campo com ; ponto-e-vírgula dentro"
047617;João Ferreira;2021-01-27;172133.71;N;098f3856a2b6b7fb;sem observação
047618;Camões da Silva;23/04/2022;880848.52;N;2ac4b7bb570f268a;campo com | pipe dentro
047619;Antônio Ferreira;2025-04-02;00000000695152,88;N;005e247da86c401a;sem observação
047620;Íris Gonçalves;20220825;NaN;S;63667b32b9d29ed0;sem observação
047621;Íris Gonçalves;17/04/2021;NaN;S;48b76287459da40a;sem observação
047622;Ana Ferreira;22/12/2021;918.729,10;N;386b283c390b9cc9;campo com | pipe dentro
047623;Camões Sá;23/01/2024;202.344,02;N;a6f568ec8a40e459;campo com | pipe dentro
047624;Ângela Gonçalves;06/09/2021;;N;d1f9e804710de521;campo com | pipe dentro
047625;João Ferreira;20220329;;N;432a99e64df2ffd8;
047626;Ana Sá;2022-01-21;00000000026904,20;N;2a7d40fd87333444;sem observação
047627;Ana Müller;20250408;662217.53;N;c31393497bfe0211;"campo com ""aspas"" no meio"
047628;João Sá;20230915;None;N;fe34c672e98e1825;sem observação
047629;Luíza Assunção;28/08/2020;278.625,77;N;f7d727d58b3e6d30;
047630;Antônio Assunção;04/11/2021;289905.22;S;e72511bf7da75669;sem observação
047631;Ângela Gonçalves;16/09/2021;None;S;0ed98aba0f1c4a33;
047632;Maria Ferreira;08/08/2020;00000000451754,34;S;9d5dbeab26fc8e06;
047633;Ângela Ço-Testé;2020-02-14;122371.23;S;dc549d5031d604f5;
047634;Ângela da Silva;31/01/2025;232.169,45;N;3555e29b28ed69bb;sem observação
047635;Antônio Gonçalves;21/11/2020;976.489,01;S;0c543f447a850879;"campo com ; ponto-e-vírgula dentro"
047636;Antônio Ferreira;07/03/2024;647.862,72;S;2fa70255ba73301d;"campo com ""aspas"" no meio"
047637;João Ço-Testé;20201112;00000000621325,12;S;6a5e87365b699960;"campo com ; ponto-e-vírgula dentro"
047638;Antônio da Silva;02/07/2024;;S;9a621bf905604194;campo com | pipe dentro
047639;Maria Ferreira;01/11/2024;101852.24;S;5d396249c13b2bcb;campo com | pipe dentro
047640;Antônio Ço-Testé;22/12/2023;None;N;f6293eae1ee90b28;"campo com ; ponto-e-vírgula dentro"
047641;Luíza Gonçalves;13/10/2020;NaN;S;d97f86bcc62f1b54;sem observação
047642;João da Silva;05/09/2023;15.226,52;N;2b1e193018e6c6e5;"campo com ""aspas"" no meio"
047643;Camões Ço-Testé;28/05/2021;476.387,27;S;3afe876b6e11813c;
047644;Íris Assunção;20230509;40.261,28;N;95f7075bdf0192a0;
047645;José Assunção;25/11/2024;315.700,86;N;9383d22a6d503467;campo com | pipe dentro
047646;Íris da Silva;18/12/2023;00000000411245,29;N;c06a4dc675594b61;campo com | pipe dentro
047647;Luíza da Silva;2020-02-23;276810.64;S;555894b88874f134;
047648;Camões Ferreira;02/12/2020;00000000702474,96;S;1aa4be9dccab1198;sem observação
047649;Ângela Müller;03/07/2021;NaN;N;4dc39032743dcfeb;sem observação
047650;Ana Ferreira;26/07/2020;711.052,81;S;d55cff43bbc1d9a6;
047651;Camões Müller;06/01/2023;00000000981705,72;N;b0bb0885eafca1aa;
047652;João Gonçalves;06/02/2023;187.214,89;N;d87f9acc55b052de;
047653;Antônio Gonçalves;15/01/2025;496.095,40;N;72fcd40cf3940ffb;
047654;Maria Assunção;30/08/2023;476968.19;S;84b687bd32155d2d;campo com | pipe dentro
047655;Íris Gonçalves;20220225;247.813,65;N;448222f14c45019b;campo com | pipe dentro
047656;João Ço-Testé;2025-02-11;345.282,66;S;8389df6df4afd9c3;"campo com ""aspas"" no meio"
047657;Ana da Silva;22/06/2025;00000000177156,61;S;22370d714fa62eb0;
047658;Camões Assunção;25/06/2023;00000000261594,25;N;a2b964b20b936821;sem observação
047659;Ana Assunção;02/02/2022;00000000029814,12;S;ae40a6ec8a552240;sem observação
047660;José Gonçalves;28/08/2021;681.027,53;N;b3f6189dbac01317;sem observação
047661;Luíza da Silva;2022-03-30;481.210,39;S;e53b15f6c45462df;"campo com ; ponto-e-vírgula dentro"
047662;Ângela Ço-Testé;07/06/2021;466807.66;N;3e843fab5fe3dff4;"campo com ; ponto-e-vírgula dentro"
047663;Maria Müller;;176402.16;N;237322aabb109710;
047664;Íris Ferreira;17/07/2022;423.920,74;S;4a37024d043dcbf6;
047665;Íris Gonçalves;2022-07-30;00000000327946,65;S;2a379c5eafb1756a;campo com | pipe dentro
047666;José Sá;2020-06-22;418.513,58;N;d9e75acc0338d291;
047667;Antônio Assunção;20231123;998547.50;S;0233b027cb38d7b1;"campo com ; ponto-e-vírgula dentro"
047668;João da Silva;04/07/2022;537972.96;S;ee43eb0ef55573f8;
047669;Maria Assunção;19/06/2023;419.047,95;S;abbbf41660c51b14;"campo com ""aspas"" no meio"
047670;Antônio Gonçalves;05/07/2021;751336.93;S;8ee54a3a07047e2d;
047671;João Ferreira;01/10/2023;738594.09;N;5b3569ddc79ec200;"campo com ; ponto-e-vírgula dentro"
047672;Íris Sá;28/10/2021;225.821,89;S;b425eb82c618fd80;
047673;Luíza Assunção;12/06/2022;None;S;72db4f3e7b5c5a42;
047674;João Gonçalves;2024-04-09;None;S;3c79a0da719d502f;"campo com ""aspas"" no meio"
047675;Ângela Assunção;20230627;101.261,19;S;a2f26e499a0366f4;campo com | pipe dentro
047676;Íris Ço-Testé;22/09/2023;339.756,92;S;083a205ec609fcd2;"campo com ""aspas"" no meio"
047677;Ângela Ço-Testé;19/07/2022;00000000185427,31;N;64bf407b129811aa;campo com | pipe dentro
047678;Antônio Sá;19/07/2024;00000000184373,12;S;c01a29fdd099c0b2;campo com | pipe dentro
047679;Ângela Ço-Testé;20210125;00000000814640,75;S;b833107d735dad0f;sem observação
047680;José Sá;23/07/2022;00000000549030,71;N;37c2919006d514a1;campo com | pipe dentro
047681;Antônio da Silva;2021-01-11;00000000395133,39;S;cf0101de809a5d58;
047682;Ângela Ço-Testé;07/09/2022;5332.19;S;2e6a943e713d9a10;"campo com ; ponto-e-vírgula dentro"
047683;Ângela da Silva;23/10/2020;00000000799974,80;S;45b9ab6e778f0695;
047684;Maria Assunção;09/07/2024;839242.29;S;b54f8224f75a28b5;campo com | pipe dentro
047685;Antônio Ferreira;05/10/2020;466.073,54;S;aea4291f997998d1;campo com | pipe dentro
047686;Luíza Ço-Testé;19/08/2023;375.568,49;S;ee34ad82b17f62fd;"campo com ""aspas"" no meio"
047687;Luíza da Silva;14/06/2020;466586.02;N;bb1fdbf38baefa0f;"campo com ""aspas"" no meio"
047688;Ana Ço-Testé;05/04/2024;913.121,66;N;c967f6c92f833a90;campo com | pipe dentro
047689;José Gonçalves;14/03/2023;78762.10;N;c85b230d7e55a1c0;"campo com ; ponto-e-vírgula dentro"
047690;Ana da Silva;03/10/2024;716185.85;N;6da21770c615aa25;sem observação
047691;Ana Assunção;08/05/2020;271.520,80;S;31972bbe60d5c3ac;campo com | pipe dentro
047692;Maria Müller;26/02/2022;00000000768976,65;S;164850cbe75eb2fb;campo com | pipe dentro
047693;José Ço-Testé;13/05/2022;00000000790228,37;N;1a828141c5f3226e;
047694;José Ço-Testé;08/06/2025;988.214,90;S;b8143863c795a417;campo com | pipe dentro
047695;Ângela Ço-Testé;2021-12-06;00000000316415,28;S;e458af6fedc0fd83;sem observação
047696;Maria Gonçalves;22/05/2025;00000000398490,17;N;724dc06fd205e42e;sem observação
047697;Ana da Silva;21/04/2022;239.197,36;S;6f3f12482b70335a;campo com | pipe dentro
047698;Ana Assunção;2021-05-19;00000000091336,09;S;e65293f8a152526b;campo com | pipe dentro
047699;João Ferreira;02/12/2023;791050.34;S;e352d2d93c4f44d9;
047700;José Sá;26/02/2022;00000000095725,65;S;5621202cbf724555;"campo com ; ponto-e-vírgula dentro"
047701;Camões Müller;20200222;204.726,25;N;808af9d4b5bcc319;
047702;Luíza Assunção;26/02/2024;405.015,72;N;e31b2109c7fb5f66;"campo com ; ponto-e-vírgula dentro"
047703;Luíza Müller;03/07/2023;00000000504310,59;N;0cc0a89bc451a5b2;campo com | pipe dentro
047704;João Ço-Testé;29/09/2022;417619.09;S;b0d1db997211376c;"campo com ; ponto-e-vírgula dentro"
047705;Ângela da Silva;23/05/2025;289064.23;N;8d165bd9f8fc595e;campo com | pipe dentro
047706;Maria da Silva;24/01/2020;181.683,25;N;24728a84de196b78;"campo com ""aspas"" no meio"
047707;Antônio Ço-Testé;09/10/2024;None;N;9997cb79b2deadcb;
047708;Íris Ferreira;20230419;437.795,97;N;ea28848284feb247;"campo com ""aspas"" no meio"
047709;Maria Gonçalves;25/06/2021;00000000217327,02;S;431a49b36e2f700d;"campo com ; ponto-e-vírgula dentro"
047710;Luíza Ferreira;20250315;643.829,94;S;a37a86f6734cc6a6;campo com | pipe dentro
047711;Íris Gonçalves;14/10/2020;790.943,41;N;03a4b4b0565ca047;"campo com ""aspas"" no meio"
047712;Ana Sá;20250521;413.519,07;N;018982720dffae03;sem observação
047713;Luíza Ço-Testé;07/02/2021;00000000676597,34;S;cad1b6f3934d41bf;sem observação
047714;Maria Ço-Testé;23/06/2023;226.066,51;S;d520fc2b8be210ad;sem observação
047715;Luíza Gonçalves;16/04/2023;00000000227960,27;S;8aac5b5af1d7bd8a;
047716;Ângela Ço-Testé;13/10/2020;73.058,84;S;1501634cc5d78dfb;"campo com ; ponto-e-vírgula dentro"
047717;Maria Assunção;14/11/2024;00000000268733,59;S;63dcbbd90f76a944;
047718;Íris Müller;11/12/2022;123689.19;S;61ae8678a86250fc;"campo com ; ponto-e-vírgula dentro"
047719;Maria da Silva;20240713;00000000529022,61;S;0dff2b7fc740fd9b;sem observação
047720;Ana Müller;02/01/2025;57637.91;N;c473375381aedbd0;"campo com ""aspas"" no meio"
047721;Maria da Silva;2022-06-16;199.500,87;S;e08c4e097b6afec8;"campo com ; ponto-e-vírgula dentro"
047722;José Sá;28/03/2023;00000000222403,99;S;77044ece9ea77600;campo com | pipe dentro
047723;José Ço-Testé;10/11/2020;00000000287019,64;N;52a1eaa64dbd587a;sem observação
047724;Maria Ço-Testé;24/10/2023;00000000271632,85;N;9551988f7256a15f;
047725;Ana Ço-Testé;18/10/2024;;N;89f1425ca9a8310f;sem observação
047726;Íris Ço-Testé;29/07/2023;NaN;S;59c8fb5a8b9f748e;"campo com ""aspas"" no meio"
047727;José Ço-Testé;26/08/2022;00000000087877,15;N;2ca2550e750ffbe8;
047728;Íris Assunção;2023-04-28;731.966,14;N;2613cc64d7f092ec;"campo com ; ponto-e-vírgula dentro"
047729;Luíza Assunção;24/10/2021;224.587,33;S;c5aef4dcd7c3d42e;"campo com ; ponto-e-vírgula dentro"
047730;Íris da Silva;2022-11-29;541906.86;N;7c88beb68f8f6fad;
047731;Antônio Gonçalves;09/08/2024;804731.67;N;420bcebf4ddc6256;
047732;Camões Ferreira;2024-10-02;905.856,79;N;6d208c94ce96df61;"campo com ""aspas"" no meio"
047733;Antônio Gonçalves;20/01/2021;00000000335729,23;N;a6fefd367cb610d1;"campo com ""aspas"" no meio"
047734;Ângela Ferreira;21/11/2023;00000000559559,28;N;2bc2b58b3180270b;campo com | pipe dentro
047735;Luíza Gonçalves;12/01/2024;NaN;S;90885a24e35af43d;"campo com ""aspas"" no meio"
047736;Ana Gonçalves;07/02/2024;624.494,47;S;179a8a397b8b5f05;"campo com ""aspas"" no meio"
047737;Ana Ferreira;20230620;528.629,65;N;1e1dbbbf756dd253;"campo com ""aspas"" no meio"
047738;Ana Assunção;13/04/2020;324.445,06;N;d0c5e04ddc425ce1;campo com | pipe dentro
047739;João Sá;20230928;909515.04;N;c60033c7b3413e8b;"campo com ""aspas"" no meio"
047740;José Assunção;20221023;917998.17;S;69ff7f049b48d89e;sem observação
047741;João Müller;26/03/2024;18.521,99;N;f04424ee44f8798f;campo com | pipe dentro
047742;Luíza Assunção;20/07/2023;5224.26;S;f16c66ef8c9b4f85;"campo com ""aspas"" no meio"
047743;Camões Ço-Testé;2021-11-20;766.072,63;N;3beff35b0ac8df1d;campo com | pipe dentro
